,box,txt,score
22,"[[57.0, 894.0], [130.0, 899.0], [127.0, 934.0], [55.0, 929.0]]",Bio:,0.9985770583152771
23,"[[63.0, 998.0], [1120.0, 998.0], [1120.0, 1024.0], [63.0, 1024.0]]","The University of Melbourne, and Associate Dean (Research Training) within the",0.9454910159111023
24,"[[61.0, 1035.0], [1122.0, 1035.0], [1122.0, 1066.0], [61.0, 1066.0]]",Melbourne School of Engineering. He is also Director of the ARC Centre for Cognitive,0.9441670775413513
25,"[[61.0, 1076.0], [1124.0, 1076.0], [1124.0, 1107.0], [61.0, 1107.0]]","Computing in Medical Technologies, in partnership with IBM Research. He has",0.938759982585907
26,"[[61.0, 1116.0], [1122.0, 1116.0], [1122.0, 1147.0], [61.0, 1147.0]]","previously held visiting positions at institutions including Cambridge University, University",0.9226091504096985
27,"[[63.0, 1159.0], [1122.0, 1159.0], [1122.0, 1184.0], [63.0, 1184.0]]","of Washington,TokyoInstituteof Technology,Saarland University,NTTCommunication",0.889706552028656
28,"[[63.0, 1199.0], [1122.0, 1199.0], [1122.0, 1225.0], [63.0, 1225.0]]","Science Laboratories, and National Institute of Informatics.His primary researchfocus is",0.9272254705429077
29,"[[59.0, 1236.0], [1122.0, 1238.0], [1122.0, 1269.0], [59.0, 1267.0]]","on natural language processing (NLP), including social media analytics, deep learning,",0.9377702474594116
30,"[[59.0, 1275.0], [698.0, 1277.0], [697.0, 1308.0], [59.0, 1306.0]]","computational lexical semantics, and topic modelling.",0.9419845938682556
31,"[[118.0, 1319.0], [1122.0, 1319.0], [1122.0, 1345.0], [118.0, 1345.0]]",Timcompleteda BSc(CS/Maths)andBA(Linguistics/Japanese)atTheUniversityof,0.9313607215881348
32,"[[59.0, 1354.0], [1120.0, 1358.0], [1120.0, 1389.0], [59.0, 1385.0]]","Melbourne in 1995, and an MEng(CS) and PhD(CS) at the Tokyo Institute of Technology",0.9380412101745605
33,"[[61.0, 1400.0], [1120.0, 1400.0], [1120.0, 1426.0], [61.0, 1426.0]]","in 1998 and 2001, respectively.Prior to joining The University of Melbourne in 2004, he",0.8883613348007202
34,"[[57.0, 1435.0], [1124.0, 1437.0], [1124.0, 1468.0], [57.0, 1467.0]]",was a Senior Research Engineer at the Center for the Study of Language and,0.9263364672660828
35,"[[63.0, 1481.0], [1120.0, 1481.0], [1120.0, 1507.0], [63.0, 1507.0]]","Information, Stanford University (2001-2004). He is the author of over 350",0.8894730806350708
36,"[[61.0, 1518.0], [1120.0, 1518.0], [1120.0, 1550.0], [61.0, 1550.0]]","peer-reviewed publications across diverse topics in natural language processing and Al,",0.9395721554756165
37,"[[63.0, 1561.0], [847.0, 1561.0], [847.0, 1587.0], [63.0, 1587.0]]","withover11,000citations andanh-indexof52 (GoogleScholar).",0.8998461961746216
