,box,txt,score
0,"[[119.0, 37.0], [279.0, 37.0], [279.0, 70.0], [119.0, 70.0]]",上海交通大学,0.8967909216880798
1,"[[314.0, 45.0], [572.0, 46.0], [572.0, 73.0], [314.0, 71.0]]",计算机科学与工程系,0.9773162007331848
2,"[[746.0, 44.0], [839.0, 44.0], [839.0, 68.0], [746.0, 68.0]]",学术报告,0.989707350730896
3,"[[119.0, 75.0], [275.0, 75.0], [275.0, 89.0], [119.0, 89.0]]",SHANGHAIJIAOTONGUNIVERSITY,0.9557148218154907
4,"[[746.0, 91.0], [772.0, 91.0], [772.0, 115.0], [746.0, 115.0]]",系,0.8880256414413452
5,"[[814.0, 91.0], [843.0, 91.0], [843.0, 115.0], [814.0, 115.0]]",列,0.9629254937171936
6,"[[206.0, 179.0], [708.0, 180.0], [708.0, 212.0], [206.0, 210.0]]",时-空共变脑功能分析算法研究,0.9347606897354126
7,"[[342.0, 270.0], [418.0, 270.0], [418.0, 299.0], [342.0, 299.0]]",摘要：,0.9940061569213867
8,"[[344.0, 310.0], [858.0, 308.0], [859.0, 335.0], [344.0, 336.0]]",脑功能分析是开展脑科学研究的核心关键,0.9708381295204163
9,"[[346.0, 351.0], [857.0, 351.0], [857.0, 373.0], [346.0, 373.0]]",基础，其有效分析理论与应用方法对于脑,0.9674268364906311
10,"[[346.0, 391.0], [857.0, 391.0], [857.0, 413.0], [346.0, 413.0]]",认知研究和脑疾病辅助诊疗具有重要意,0.9346647262573242
11,"[[348.0, 429.0], [859.0, 429.0], [859.0, 451.0], [348.0, 451.0]]",义。研究表明，大脑功能是由多时空尺度,0.9354378581047058
12,"[[346.0, 466.0], [857.0, 467.0], [857.0, 491.0], [346.0, 490.0]]",上运行的众多神经回路的相互作用完成,0.9826712012290955
13,"[[346.0, 507.0], [857.0, 507.0], [857.0, 530.0], [346.0, 530.0]]",的，即不仅在空间上存在脑区协同，在,0.974251925945282
14,"[[344.0, 543.0], [856.0, 544.0], [856.0, 571.0], [344.0, 569.0]]",时间上存在着动态变化特性。本报告拟从,0.9112363457679749
15,"[[48.0, 567.0], [154.0, 567.0], [154.0, 598.0], [48.0, 598.0]]",主讲人：,0.7891721129417419
16,"[[345.0, 585.0], [856.0, 585.0], [856.0, 608.0], [345.0, 608.0]]",大脑在外界刺激时产生的脑功能激活和脑,0.9441000819206238
17,"[[48.0, 609.0], [160.0, 609.0], [160.0, 637.0], [48.0, 637.0]]",霞教授,0.9758607745170593
18,"[[345.0, 625.0], [857.0, 625.0], [857.0, 647.0], [345.0, 647.0]]",功能网络变化出发，通过构建大脑时-空共,0.8968523740768433
19,"[[48.0, 646.0], [206.0, 646.0], [206.0, 673.0], [48.0, 673.0]]",北京师范大学,0.9950719475746155
20,"[[345.0, 661.0], [859.0, 662.0], [858.0, 688.0], [345.0, 687.0]]",变模式的算法模型，实现大脑功能活动过,0.9296495914459229
21,"[[48.0, 683.0], [285.0, 683.0], [285.0, 710.0], [48.0, 710.0]]",研究方向：脑智计算,0.9621171951293945
22,"[[346.0, 703.0], [856.0, 703.0], [856.0, 726.0], [346.0, 726.0]]",程的精确刻画，并进一步引入更具有泛化,0.9499509334564209
23,"[[348.0, 741.0], [857.0, 741.0], [857.0, 764.0], [348.0, 764.0]]",能力的模型框架，有望为个性化的大脑活,0.9025341868400574
24,"[[48.0, 757.0], [154.0, 757.0], [154.0, 789.0], [48.0, 789.0]]",主持人：,0.9798939824104309
25,"[[345.0, 781.0], [766.0, 781.0], [766.0, 804.0], [345.0, 804.0]]",动过程刻画提供更泛化的技术框架。,0.92488694190979
26,"[[48.0, 799.0], [185.0, 796.0], [186.0, 823.0], [48.0, 826.0]]",吕宝粮教授,0.9916011691093445
27,"[[48.0, 835.0], [213.0, 835.0], [213.0, 862.0], [48.0, 862.0]]",郑伟龙副教授,0.9935986995697021
28,"[[345.0, 861.0], [475.0, 861.0], [475.0, 888.0], [345.0, 888.0]]",个人简介：,0.9010233879089355
29,"[[345.0, 902.0], [856.0, 902.0], [856.0, 924.0], [345.0, 924.0]]",国家优青、教育部新世纪优秀人才。近年,0.9289042949676514
30,"[[45.0, 912.0], [123.0, 912.0], [123.0, 945.0], [45.0, 945.0]]",时间：,0.9842889308929443
31,"[[344.0, 939.0], [859.0, 940.0], [858.0, 967.0], [344.0, 965.0]]",来，作为项目负责人承担国家自然科学重,0.9574071168899536
32,"[[47.0, 953.0], [144.0, 953.0], [144.0, 981.0], [47.0, 981.0]]",2月24日,0.9548277854919434
33,"[[48.0, 989.0], [201.0, 989.0], [201.0, 1015.0], [48.0, 1015.0]]",10:00-11:00,0.9449112415313721
34,"[[345.0, 980.0], [859.0, 980.0], [859.0, 1006.0], [345.0, 1006.0]]",点基金等国家级、省部级项目10余项。以,0.9411861300468445
35,"[[346.0, 1021.0], [834.0, 1021.0], [834.0, 1043.0], [346.0, 1043.0]]",第一完成人获得教育部自然科学二等奖,0.9451130032539368
36,"[[45.0, 1059.0], [120.0, 1062.0], [118.0, 1093.0], [44.0, 1089.0]]",地点：,0.9927961230278015
37,"[[344.0, 1058.0], [857.0, 1056.0], [857.0, 1083.0], [344.0, 1084.0]]",吴文俊人工智能自然科学一等奖、茅以升,0.9743821024894714
38,"[[48.0, 1100.0], [172.0, 1097.0], [173.0, 1125.0], [48.0, 1128.0]]",电院3-412,0.9854684472084045
39,"[[344.0, 1099.0], [682.0, 1099.0], [682.0, 1121.0], [344.0, 1121.0]]",北京青年科技奖等多项奖励。,0.9143089652061462
