,box,txt,score
0,"[[65.0, 75.0], [605.0, 75.0], [605.0, 120.0], [65.0, 120.0]]",北大团委创新创业大讲堂,0.8534871935844421
1,"[[42.0, 157.0], [633.0, 157.0], [633.0, 197.0], [42.0, 197.0]]",暨信息科学技术字院第三期,0.8386492729187012
2,"[[237.0, 229.0], [434.0, 229.0], [434.0, 279.0], [237.0, 279.0]]",知存讲座,0.8552279472351074
3,"[[124.0, 337.0], [539.0, 337.0], [539.0, 367.0], [124.0, 367.0]]",人工智能技术与应用发展趋势,0.969929039478302
4,"[[151.0, 434.0], [537.0, 434.0], [537.0, 455.0], [151.0, 455.0]]",时间：10月21日（周五）18：40,0.9229739308357239
5,"[[151.0, 474.0], [435.0, 474.0], [435.0, 497.0], [151.0, 497.0]]",地点：北京大学理教208,0.9766163229942322
6,"[[424.0, 543.0], [511.0, 543.0], [511.0, 579.0], [424.0, 579.0]]",周畅,0.9630738496780396
7,"[[43.0, 597.0], [58.0, 598.0], [55.0, 668.0], [40.0, 667.0]]",主讲人简介,0.9913848638534546
8,"[[330.0, 610.0], [643.0, 610.0], [643.0, 624.0], [330.0, 624.0]]",周畅，2017年北大博士毕业加入阿里巴巴达,0.9560187458992004
9,"[[298.0, 635.0], [632.0, 635.0], [632.0, 648.0], [298.0, 648.0]]",摩院智能计算实验室，自前担任高级算法专家，,0.9134513139724731
10,"[[297.0, 658.0], [643.0, 658.0], [643.0, 672.0], [297.0, 672.0]]",研究兴趣包括表征学习、多模态预训练、推荐系,0.9562875628471375
11,"[[298.0, 681.0], [644.0, 681.0], [644.0, 695.0], [298.0, 695.0]]",统。目前已在机器学习、数据挖掘、数据库领域,0.8897294402122498
12,"[[298.0, 704.0], [643.0, 704.0], [643.0, 718.0], [298.0, 718.0]]",国际顶级会议（CCF-A类）上发表30余篇文,0.9515464901924133
13,"[[296.0, 727.0], [643.0, 727.0], [643.0, 741.0], [296.0, 741.0]]",章品带领团队研发了十万亿多模态预训练模型,0.945470929145813
14,"[[296.0, 751.0], [644.0, 751.0], [644.0, 765.0], [296.0, 765.0]]",M6系列，以及通用多模态AI模型OFA系列；研,0.9481510519981384
15,"[[298.0, 774.0], [643.0, 774.0], [643.0, 788.0], [298.0, 788.0]]",发了大规模GNN训练平台AliGraph，获得中国电,0.9366220831871033
16,"[[298.0, 797.0], [643.0, 797.0], [643.0, 812.0], [298.0, 812.0]]",子学会科学技术进步奖一等奖；同时在大规模用,0.9788516163825989
17,"[[297.0, 821.0], [642.0, 821.0], [642.0, 835.0], [297.0, 835.0]]",户商品表征、！长期记忆建模、内容行为理解方面,0.9505766034126282
18,"[[297.0, 844.0], [528.0, 845.0], [528.0, 859.0], [297.0, 858.0]]",也有丰富的技术探索和落地工作。,0.9721003174781799
