,box,txt,score
0,"[[792.0, 9.0], [1064.0, 9.0], [1064.0, 46.0], [792.0, 46.0]]",信息科学技术学院,0.9773284196853638
1,"[[442.0, 129.0], [634.0, 129.0], [634.0, 214.0], [442.0, 214.0]]",席谈,0.9976339936256409
2,"[[105.0, 144.0], [238.0, 144.0], [238.0, 211.0], [105.0, 211.0]]",信科,0.9828133583068848
3,"[[119.0, 253.0], [702.0, 253.0], [702.0, 338.0], [119.0, 338.0]]",青年学术沙龙,0.8694788813591003
4,"[[719.0, 289.0], [869.0, 289.0], [869.0, 340.0], [719.0, 340.0]]",第三期,0.991317093372345
5,"[[428.0, 361.0], [1032.0, 361.0], [1032.0, 503.0], [428.0, 503.0]]",超低功耗,0.99680495262146
6,"[[584.0, 520.0], [1031.0, 515.0], [1032.0, 655.0], [585.0, 660.0]]",晶体管,0.986191987991333
7,"[[809.0, 664.0], [1039.0, 668.0], [1039.0, 713.0], [808.0, 709.0]]",后摩尔时代,0.8718780279159546
8,"[[622.0, 714.0], [1041.0, 716.0], [1041.0, 758.0], [622.0, 757.0]]",集成电路发展新基石,0.9540406465530396
9,"[[684.0, 796.0], [860.0, 796.0], [860.0, 882.0], [684.0, 882.0]]",时间,0.9979809522628784
10,"[[581.0, 911.0], [977.0, 911.0], [977.0, 964.0], [581.0, 964.0]]",10月14日（周五）,0.8847662210464478
11,"[[179.0, 1003.0], [384.0, 997.0], [386.0, 1059.0], [181.0, 1065.0]]",黄芊芊,0.7431079745292664
12,"[[700.0, 996.0], [851.0, 996.0], [851.0, 1047.0], [700.0, 1047.0]]",19:00,0.8006107211112976
13,"[[684.0, 1076.0], [865.0, 1076.0], [865.0, 1162.0], [684.0, 1162.0]]",地点,0.9971779584884644
14,"[[82.0, 1136.0], [515.0, 1136.0], [515.0, 1171.0], [82.0, 1171.0]]",北京大学集成电路学院研究,0.9637608528137207
15,"[[82.0, 1184.0], [512.0, 1184.0], [512.0, 1214.0], [82.0, 1214.0]]",员、博士生导师，担住国家,0.8883235454559326
16,"[[597.0, 1187.0], [970.0, 1187.0], [970.0, 1249.0], [597.0, 1249.0]]",北京大学,0.95804363489151
17,"[[82.0, 1226.0], [490.0, 1226.0], [490.0, 1256.0], [82.0, 1256.0]]",重总研发计划专项课题、,0.8925689458847046
18,"[[83.0, 1270.0], [513.0, 1270.0], [513.0, 1301.0], [83.0, 1301.0]]",家自然科孚基金“集成电路,0.90668123960495
19,"[[584.0, 1272.0], [968.0, 1272.0], [968.0, 1327.0], [584.0, 1327.0]]",微纳电子大厦,0.7686943411827087
20,"[[98.0, 1311.0], [503.0, 1309.0], [503.0, 1345.0], [98.0, 1347.0]]",3~5纳米节点器件基础问,0.9098952412605286
21,"[[80.0, 1354.0], [515.0, 1354.0], [515.0, 1389.0], [80.0, 1389.0]]",题研究”应急管理项目、国,0.8911972045898438
22,"[[606.0, 1345.0], [942.0, 1349.0], [941.0, 1411.0], [605.0, 1407.0]]",一楼报告厅,0.9860128164291382
23,"[[78.0, 1398.0], [515.0, 1400.0], [515.0, 1435.0], [78.0, 1433.0]]",家优青等项目负责人。曾获,0.9390168190002441
24,"[[83.0, 1446.0], [512.0, 1446.0], [512.0, 1476.0], [83.0, 1476.0]]",中国青年女科孚家奖、科学,0.8490886092185974
25,"[[83.0, 1490.0], [513.0, 1490.0], [513.0, 1520.0], [83.0, 1520.0]]",探素奖、是杰出青年学者,0.8472782373428345
26,"[[78.0, 1531.0], [517.0, 1531.0], [517.0, 1566.0], [78.0, 1566.0]]",奖、IEEE电子器件学会青年,0.9508638381958008
27,"[[82.0, 1579.0], [481.0, 1579.0], [481.0, 1609.0], [82.0, 1609.0]]",成就奖等重要奖励和荣套,0.8436456322669983
