,box,txt,score
0,"[[362.0, 293.0], [2778.0, 289.0], [2779.0, 437.0], [363.0, 442.0]]",信息科学前沿与产业创新课程暨,0.8771079778671265
1,"[[604.0, 538.0], [2536.0, 529.0], [2537.0, 691.0], [605.0, 700.0]]",信息科学技术学院第七期,0.9685008525848389
2,"[[353.0, 793.0], [2763.0, 782.0], [2766.0, 1395.0], [355.0, 1405.0]]",知存讲座,0.9204151034355164
3,"[[591.0, 2012.0], [2273.0, 2012.0], [2273.0, 2118.0], [591.0, 2118.0]]",时间：2023年4月7日晚18：40,0.9393666386604309
4,"[[591.0, 2201.0], [1911.0, 2201.0], [1911.0, 2306.0], [591.0, 2306.0]]",地点：北京大学理教106,0.8884749412536621
5,"[[1960.0, 2511.0], [2416.0, 2511.0], [2416.0, 2686.0], [1960.0, 2686.0]]",谭锋,0.9933394193649292
6,"[[215.0, 2782.0], [273.0, 2782.0], [273.0, 2852.0], [215.0, 2852.0]]",讲,0.994814395904541
7,"[[1647.0, 2822.0], [2716.0, 2822.0], [2716.0, 2896.0], [1647.0, 2896.0]]",阿里巴巴集团资深技术专家,0.9665620923042297
8,"[[210.0, 2852.0], [273.0, 2852.0], [273.0, 2922.0], [210.0, 2922.0]]",座,0.9936848282814026
9,"[[215.0, 2922.0], [273.0, 2922.0], [273.0, 2997.0], [215.0, 2997.0]]",简,0.9510781168937683
10,"[[213.0, 2994.0], [271.0, 3004.0], [260.0, 3069.0], [202.0, 3060.0]]",介,0.9926528930664062
11,"[[1526.0, 3041.0], [2998.0, 3041.0], [2998.0, 3102.0], [1526.0, 3102.0]]",2007年北大软件与微电子学院硕士毕业加入微软中,0.9529340267181396
12,"[[1392.0, 3132.0], [3002.0, 3132.0], [3002.0, 3194.0], [1392.0, 3194.0]]",国；2017年以资深技术专家身份加入阿里云机器学习平,0.9590069651603699
13,"[[1396.0, 3224.0], [3002.0, 3224.0], [3002.0, 3286.0], [1396.0, 3286.0]]",台PAI团队，目前是PAI的架构师和平台负责人。在微软,0.956019937992096
14,"[[1396.0, 3316.0], [3002.0, 3316.0], [3002.0, 3378.0], [1396.0, 3378.0]]",先后从事医疗图像软件、在线广告、数据挖掘、搜索引,0.9372153282165527
15,"[[1387.0, 3395.0], [3007.0, 3404.0], [3007.0, 3478.0], [1387.0, 3469.0]]",擎等研发工作。其参与过的全球搜索引擎必应的核心在,0.9279007911682129
16,"[[1383.0, 3491.0], [3007.0, 3496.0], [3007.0, 3570.0], [1383.0, 3566.0]]",线服务，以上万台服务器的规模提供100B级别的互联网,0.9638494849205017
17,"[[1387.0, 3583.0], [3002.0, 3588.0], [3002.0, 3662.0], [1387.0, 3657.0]]",文档搜索。目前在阿里云聚焦云原生与AI的结合，拥有,0.9242761135101318
18,"[[1382.0, 3684.0], [3007.0, 3675.0], [3007.0, 3749.0], [1383.0, 3758.0]]",AI落地和AI赋能企业的丰富实践经验。他是一名从业多,0.9432395696640015
19,"[[1383.0, 3767.0], [2134.0, 3771.0], [2134.0, 3846.0], [1382.0, 3841.0]]",年的软件开发者和程序员。,0.9466018676757812
