,box,txt,score
0,"[[77.0, 60.0], [597.0, 60.0], [597.0, 91.0], [77.0, 91.0]]",信息科学前沿与产业创新课程暨,0.9201343655586243
1,"[[79.0, 115.0], [597.0, 115.0], [597.0, 145.0], [79.0, 145.0]]",信息科学技术学院第六期知存讲座,0.8539870977401733
2,"[[78.0, 169.0], [592.0, 169.0], [592.0, 299.0], [78.0, 299.0]]",知存讲座,0.8253440856933594
3,"[[91.0, 333.0], [580.0, 333.0], [580.0, 364.0], [91.0, 364.0]]",Internet的过去、现在和未来,0.943017840385437
4,"[[126.0, 432.0], [502.0, 432.0], [502.0, 453.0], [126.0, 453.0]]",时间：2023年3月24日晚18：40,0.9176037311553955
5,"[[125.0, 472.0], [411.0, 472.0], [411.0, 495.0], [125.0, 495.0]]",地点：北京大学二教102,0.943474292755127
6,"[[418.0, 538.0], [521.0, 540.0], [520.0, 578.0], [417.0, 575.0]]",王海波,0.9985659122467041
7,"[[43.0, 597.0], [57.0, 597.0], [57.0, 644.0], [43.0, 644.0]]",讲座简,0.8630272746086121
8,"[[374.0, 604.0], [568.0, 604.0], [568.0, 621.0], [374.0, 621.0]]",华为BGP首席技术专家,0.9532093405723572
9,"[[328.0, 652.0], [628.0, 652.0], [628.0, 665.0], [328.0, 665.0]]",华为BGP首席技术专家，VPNGroup专利主审人,0.9305686950683594
10,"[[295.0, 670.0], [645.0, 669.0], [645.0, 686.0], [295.0, 687.0]]",路由安全相关国家级项目成员。2006年加入华为，长期,0.9936654567718506
11,"[[297.0, 690.0], [643.0, 690.0], [643.0, 704.0], [297.0, 704.0]]",从事BGP、Internet路由安全、L2/L3VPN等领域的协议,0.922702968120575
12,"[[298.0, 712.0], [645.0, 712.0], [645.0, 726.0], [298.0, 726.0]]",设计、开发，负责BGP领域的协议演进、规划工作。在,0.9330806136131287
13,"[[295.0, 729.0], [646.0, 730.0], [646.0, 747.0], [295.0, 746.0]]",BGP、VPN领域耕耘十余年，拥有近百项专利，其中数,0.9652090668678284
14,"[[300.0, 752.0], [645.0, 752.0], [645.0, 765.0], [300.0, 765.0]]",十件发明专利。BGP是互联网上一个核心的互联网去中,0.9597993493080139
15,"[[297.0, 771.0], [645.0, 771.0], [645.0, 784.0], [297.0, 784.0]]",心化自治路由协议，它的地位是核心的，是目前唯一连,0.9520389437675476
16,"[[297.0, 791.0], [645.0, 791.0], [645.0, 804.0], [297.0, 804.0]]",接海陆空和七大洲四大洋的外部路由协议。作为首席专,0.9498079419136047
17,"[[296.0, 811.0], [644.0, 809.0], [644.0, 823.0], [296.0, 825.0]]",家，他主导了多项核心技术的研发，在协议标准与产业,0.9237353205680847
18,"[[295.0, 828.0], [446.0, 829.0], [446.0, 847.0], [295.0, 846.0]]",发展领域做出突出贡献。,0.9707344174385071
