,box,txt,score
0,"[[197.0, 52.0], [541.0, 52.0], [541.0, 103.0], [197.0, 103.0]]",北京大学·大学堂,0.8908302783966064
1,"[[651.0, 55.0], [1199.0, 59.0], [1198.0, 122.0], [650.0, 118.0]]",Microsoft Research,0.9837043285369873
2,"[[1627.0, 59.0], [2441.0, 67.0], [2440.0, 166.0], [1626.0, 158.0]]",Leslie Lamport,0.8776213526725769
3,"[[658.0, 133.0], [1045.0, 133.0], [1045.0, 185.0], [658.0, 185.0]]",微软亚洲研究院,0.9077118635177612
4,"[[1630.0, 192.0], [2258.0, 192.0], [2258.0, 266.0], [1630.0, 266.0]]",2013年图灵奖得主,0.8880575299263
5,"[[1633.0, 314.0], [3387.0, 314.0], [3387.0, 362.0], [1633.0, 362.0]]",Lamport博士是2013年”图灵奖”得主(图灵奖被誉为计算机领域的诺贝尔奖)、美,0.9087514281272888
6,"[[1633.0, 380.0], [3384.0, 384.0], [3384.0, 436.0], [1633.0, 432.0]]",国国家科学院和国家工程院院士、LaTeX系统创始人。他是拥有杰出贡献和辉煌成,0.951485812664032
7,"[[1637.0, 458.0], [3380.0, 458.0], [3380.0, 506.0], [1637.0, 506.0]]",就的计算机大师，他关于时间时钟、面包店算法、拜占庭将军等问题的思考令人乍,0.9504677653312683
8,"[[1633.0, 528.0], [3380.0, 528.0], [3380.0, 579.0], [1633.0, 579.0]]",舌，他的分布式计算理论更是奠定了计算机学科的基础。他于1978年发表的《分,0.9337019920349121
9,"[[1633.0, 602.0], [3380.0, 602.0], [3380.0, 650.0], [1633.0, 650.0]]",布式系统内的时间、时钟和事件顺序》至今保持着计算机学科史上的论文被引用量,0.9524052143096924
10,"[[1630.0, 672.0], [1743.0, 672.0], [1743.0, 723.0], [1630.0, 723.0]]",纪录。,0.9962355494499207
11,"[[1633.0, 775.0], [3384.0, 775.0], [3384.0, 823.0], [1633.0, 823.0]]",比尔·盖茨对Lamport博士的贡献也做出了很高的评价“Leslie的伟大不仅在于计算,0.9422444105148315
12,"[[1633.0, 849.0], [3380.0, 849.0], [3380.0, 897.0], [1633.0, 897.0]]",机科学领域，而且还体现在他让世界变得更加安全的努力中，他的工作正在让世界,0.9509917497634888
13,"[[1633.0, 919.0], [2105.0, 919.0], [2105.0, 967.0], [1633.0, 967.0]]",各地无数的人们受益。,0.9985516667366028
14,"[[1648.0, 1100.0], [3373.0, 1100.0], [3373.0, 1288.0], [1648.0, 1288.0]]",编程，不止于代码,0.8404402732849121
15,"[[1648.0, 1351.0], [3391.0, 1351.0], [3391.0, 1436.0], [1648.0, 1436.0]]",Programming Should Be More than Coding,0.9381721019744873
16,"[[1644.0, 1498.0], [3355.0, 1498.0], [3355.0, 1561.0], [1644.0, 1561.0]]",时间：10月30日14：00~15：30地点：北京大学斯坦福中心,0.9277634620666504
17,"[[1637.0, 1679.0], [1802.0, 1679.0], [1802.0, 1760.0], [1637.0, 1760.0]]",摘要,0.998956561088562
18,"[[1652.0, 1801.0], [2478.0, 1801.0], [2478.0, 1849.0], [1652.0, 1849.0]]",出色的程序设计应该包含以下三个任务,0.9424554109573364
19,"[[1644.0, 1875.0], [2280.0, 1875.0], [2280.0, 1926.0], [1644.0, 1926.0]]",1、决定设计这个程序的用途 ；,0.8610160946846008
20,"[[1644.0, 1949.0], [2521.0, 1949.0], [2521.0, 2000.0], [1644.0, 2000.0]]",2、决定如何使用程序具体实现这些用途;,0.8999215960502625
21,"[[1648.0, 2026.0], [2748.0, 2026.0], [2748.0, 2074.0], [1648.0, 2074.0]]",3、编写代码一一将前两个任务中的想法用代码实现。,0.9343672394752502
22,"[[1648.0, 2100.0], [3369.0, 2096.0], [3369.0, 2148.0], [1648.0, 2152.0]]",而在实际的程序设计工作中，这三个任务常常都被合在最后一步的编写代码中一,0.9155839085578918
23,"[[1648.0, 2174.0], [3387.0, 2174.0], [3387.0, 2225.0], [1648.0, 2225.0]]",起完成。本次讲座，LeslieLamport将阐述把这三个任务分开进行的重要意义，同,0.9552720189094543
24,"[[1648.0, 2247.0], [2474.0, 2247.0], [2474.0, 2295.0], [1648.0, 2295.0]]",时讲授具体如何有效的完成前两项任务。,0.9957798719406128
