,box,txt,score
0,"[[63.0, 75.0], [588.0, 75.0], [588.0, 117.0], [63.0, 117.0]]",北京大学创新创业大讲堂,0.9242612719535828
1,"[[40.0, 149.0], [612.0, 149.0], [612.0, 191.0], [40.0, 191.0]]",暨信息科学技术学院第四,0.9792841076850891
2,"[[229.0, 222.0], [421.0, 222.0], [421.0, 269.0], [229.0, 269.0]]",知存讲座,0.9852762818336487
3,"[[130.0, 326.0], [518.0, 326.0], [518.0, 354.0], [130.0, 354.0]]",处理器芯片塑造智能世界,0.9387462139129639
4,"[[120.0, 419.0], [538.0, 419.0], [538.0, 442.0], [120.0, 442.0]]",时间：2022年10月28日18:40-20:30,0.8903756141662598
5,"[[122.0, 459.0], [395.0, 459.0], [395.0, 480.0], [122.0, 480.0]]",地点：北京大学理教208,0.9081721305847168
6,"[[383.0, 533.0], [526.0, 533.0], [526.0, 554.0], [383.0, 554.0]]",StevenGuo,0.8841362595558167
7,"[[43.0, 579.0], [54.0, 579.0], [52.0, 628.0], [41.0, 627.0]]",讲座椅,0.5902335047721863
8,"[[379.0, 585.0], [531.0, 585.0], [531.0, 605.0], [379.0, 605.0]]",华为高级技术专家,0.9605166912078857
9,"[[319.0, 634.0], [509.0, 634.0], [509.0, 647.0], [319.0, 647.0]]",介绍集成电路的典型代表一,0.9646697044372559
10,"[[526.0, 634.0], [623.0, 634.0], [623.0, 648.0], [526.0, 648.0]]",处理器芯片的,0.9912480711936951
11,"[[287.0, 656.0], [623.0, 656.0], [623.0, 670.0], [287.0, 670.0]]",众多应用场景，通过分析多样化的应用需求，展,0.9587295055389404
12,"[[287.0, 679.0], [622.0, 679.0], [622.0, 694.0], [287.0, 694.0]]",现集成电路领域的前沿发展趋势，表明未来需要,0.9577315449714661
13,"[[285.0, 699.0], [623.0, 700.0], [623.0, 717.0], [285.0, 716.0]]",更多跨领域的人才合作创新，共同推动技术进,0.9284744262695312
14,"[[285.0, 723.0], [311.0, 723.0], [311.0, 739.0], [285.0, 739.0]]",步。,0.9439280033111572
