,box,txt,score
0,"[[35.0, 29.0], [266.0, 29.0], [266.0, 43.0], [35.0, 43.0]]",Connecting Great Minds,0.9248377084732056
1,"[[530.0, 64.0], [564.0, 64.0], [564.0, 73.0], [530.0, 73.0]]",Worid Sci,0.8744239807128906
2,"[[131.0, 119.0], [493.0, 118.0], [493.0, 150.0], [131.0, 151.0]]",世界科技系列报告暨,0.940846860408783
3,"[[27.0, 172.0], [387.0, 172.0], [387.0, 203.0], [27.0, 203.0]]",《原子物理学进展》亲,0.9223905801773071
4,"[[373.0, 173.0], [578.0, 173.0], [578.0, 204.0], [373.0, 204.0]]",新书发布会,0.9954229593276978
5,"[[117.0, 319.0], [252.0, 313.0], [253.0, 331.0], [118.0, 337.0]]",ADVANCESIN,0.9201974868774414
6,"[[59.0, 346.0], [311.0, 334.0], [312.0, 358.0], [60.0, 370.0]]",ATOMICPHYSICS,0.8978345394134521
7,"[[124.0, 372.0], [245.0, 367.0], [245.0, 385.0], [124.0, 389.0]]",An Overview,0.8899707198143005
8,"[[345.0, 429.0], [386.0, 429.0], [386.0, 443.0], [345.0, 443.0]]",主讲人：,0.9592932462692261
9,"[[345.0, 448.0], [486.0, 448.0], [486.0, 462.0], [345.0, 462.0]]",97年诺贝尔物理奖得主,0.9377418756484985
10,"[[345.0, 466.0], [564.0, 466.0], [564.0, 480.0], [345.0, 480.0]]",ClaudeCOHEN-TANNOUDJI教授,0.941494882106781
11,"[[344.0, 493.0], [395.0, 493.0], [395.0, 506.0], [344.0, 506.0]]",报告题目：,0.9525610208511353
12,"[[345.0, 509.0], [573.0, 509.0], [573.0, 522.0], [345.0, 522.0]]",AdvancesinAtomicPhysics:From,0.950050413608551
13,"[[345.0, 525.0], [588.0, 524.0], [588.0, 538.0], [345.0, 539.0]]",OpticalPumpingtoUltracoldAtoms,0.9141784310340881
14,"[[346.0, 544.0], [576.0, 544.0], [576.0, 558.0], [346.0, 558.0]]",原子物理学进展：从光抽运到超冷原子,0.9493348598480225
15,"[[344.0, 571.0], [396.0, 571.0], [396.0, 585.0], [344.0, 585.0]]",活动时间,0.9945558309555054
16,"[[174.0, 600.0], [303.0, 595.0], [304.0, 608.0], [175.0, 613.0]]",Claude Cohen-Tannoudji,0.9751977324485779
17,"[[344.0, 591.0], [513.0, 591.0], [513.0, 605.0], [344.0, 605.0]]",2011年11月11日上午10:00,0.933597981929779
18,"[[174.0, 616.0], [278.0, 610.0], [279.0, 624.0], [175.0, 630.0]]",David Guery-Odelin,0.9365122318267822
19,"[[344.0, 617.0], [398.0, 617.0], [398.0, 634.0], [344.0, 634.0]]",活动地点：,0.8961265683174133
20,"[[346.0, 638.0], [553.0, 638.0], [553.0, 650.0], [346.0, 650.0]]",北京大学图书馆北配楼学术报告厅,0.9272764325141907
21,"[[343.0, 664.0], [397.0, 661.0], [398.0, 679.0], [344.0, 681.0]]",活动主办：,0.8896976709365845
22,"[[220.0, 688.0], [308.0, 685.0], [309.0, 699.0], [221.0, 702.0]]",oWorldScientific,0.8097305297851562
23,"[[346.0, 684.0], [499.0, 684.0], [499.0, 698.0], [346.0, 698.0]]",新加坡世界科技出版公司,0.9092258810997009
24,"[[346.0, 703.0], [500.0, 703.0], [500.0, 717.0], [346.0, 717.0]]",北京大学量子电子研究所,0.9456834197044373
25,"[[58.0, 801.0], [161.0, 803.0], [160.0, 820.0], [57.0, 818.0]]",World Scientific,0.9311531782150269
26,"[[215.0, 802.0], [355.0, 802.0], [355.0, 819.0], [215.0, 819.0]]",Imperial CollegePress,0.9307188987731934
27,"[[442.0, 801.0], [587.0, 801.0], [587.0, 814.0], [442.0, 814.0]]",北京大学信息科学技术学院,0.958379328250885
28,"[[61.0, 820.0], [161.0, 819.0], [161.0, 832.0], [62.0, 833.0]]",www.worldscientific.com,0.9351738691329956
29,"[[254.0, 820.0], [356.0, 820.0], [356.0, 833.0], [254.0, 833.0]]",www.icpress.co.uk,0.9865526556968689
30,"[[443.0, 822.0], [578.0, 822.0], [578.0, 835.0], [443.0, 835.0]]","COMPUTERSCIENCE,PEKINGUNIVERSITY",0.8421064615249634
31,"[[445.0, 816.0], [586.0, 816.0], [586.0, 823.0], [445.0, 823.0]]",CHOOLOFELECTRONICSENGINEERINGAND,0.948155403137207
32,"[[135.0, 838.0], [482.0, 838.0], [482.0, 852.0], [135.0, 852.0]]",Preferred Publisher for Leading Thinkers,0.8732322454452515
