,box,txt,score
0,"[[792.0, 14.0], [1062.0, 14.0], [1062.0, 44.0], [792.0, 44.0]]",信息科学技术学院,0.9506896138191223
1,"[[433.0, 129.0], [623.0, 129.0], [623.0, 213.0], [433.0, 213.0]]",席谈,0.998123049736023
2,"[[119.0, 253.0], [695.0, 253.0], [695.0, 338.0], [119.0, 338.0]]",青年学术沙龙,0.9184368252754211
3,"[[710.0, 290.0], [869.0, 295.0], [868.0, 351.0], [708.0, 347.0]]",第六期,0.9348508715629578
4,"[[597.0, 576.0], [1027.0, 576.0], [1027.0, 673.0], [597.0, 673.0]]",趣事分享,0.9859764575958252
5,"[[719.0, 765.0], [901.0, 765.0], [901.0, 852.0], [719.0, 852.0]]",时间,0.9951314926147461
6,"[[632.0, 881.0], [995.0, 881.0], [995.0, 936.0], [632.0, 936.0]]",2月24日（周五）,0.8607996106147766
7,"[[731.0, 961.0], [889.0, 956.0], [890.0, 1022.0], [733.0, 1026.0]]",19:00,0.8461492657661438
8,"[[187.0, 1005.0], [361.0, 1005.0], [361.0, 1063.0], [187.0, 1063.0]]",朱毅鑫,0.9853005409240723
9,"[[44.0, 1118.0], [561.0, 1120.0], [561.0, 1157.0], [44.0, 1155.0]]",北京大学人工智能研究院助,0.9064657688140869
10,"[[727.0, 1122.0], [908.0, 1122.0], [908.0, 1214.0], [727.0, 1214.0]]",地点,0.9487099647521973
11,"[[41.0, 1168.0], [561.0, 1169.0], [561.0, 1212.0], [41.0, 1210.0]]",理教授，博士生导师，博雅,0.965613603591919
12,"[[43.0, 1223.0], [563.0, 1223.0], [563.0, 1263.0], [43.0, 1263.0]]",青年学者；院长助理。研究,0.9231404662132263
13,"[[632.0, 1239.0], [1006.0, 1233.0], [1008.0, 1300.0], [633.0, 1306.0]]",北京大学,0.98797607421875
14,"[[43.0, 1274.0], [563.0, 1274.0], [563.0, 1315.0], [43.0, 1315.0]]",旨在通过将高阶常识（功能,0.8664930462837219
15,"[[647.0, 1318.0], [979.0, 1318.0], [979.0, 1379.0], [647.0, 1379.0]]",理科二号楼,0.9789825677871704
16,"[[41.0, 1329.0], [567.0, 1329.0], [567.0, 1370.0], [41.0, 1370.0]]",性、可供性、直觉物理、因,0.9803178906440735
17,"[[41.0, 1379.0], [563.0, 1379.0], [563.0, 1421.0], [41.0, 1421.0]]",果、意图等）与原始感官信,0.9207856059074402
18,"[[645.0, 1398.0], [981.0, 1402.0], [980.0, 1458.0], [645.0, 1455.0]]",2129报告厅,0.95887291431427
19,"[[43.0, 1433.0], [561.0, 1433.0], [561.0, 1474.0], [43.0, 1474.0]]",号（像素、触觉等）相结合,0.8985592722892761
20,"[[41.0, 1487.0], [561.0, 1487.0], [561.0, 1527.0], [41.0, 1527.0]]",构建交互式人工智能，以赋,0.9843306541442871
21,"[[45.0, 1536.0], [561.0, 1540.0], [561.0, 1581.0], [44.0, 1577.0]]",子对物体、场景、形状、数,0.8841081261634827
22,"[[43.0, 1593.0], [563.0, 1595.0], [563.0, 1632.0], [43.0, 1630.0]]",子和智能体的丰富表征和抽,0.9105151295661926
23,"[[43.0, 1646.0], [270.0, 1646.0], [270.0, 1683.0], [43.0, 1683.0]]",象推理能力。,0.9246366620063782
