,box,txt,score
0,"[[209.0, 16.0], [531.0, 14.0], [531.0, 38.0], [209.0, 40.0]]",海外学者讲学计划,0.9935089349746704
1,"[[103.0, 27.0], [215.0, 20.0], [217.0, 47.0], [105.0, 54.0]]",北京大学,0.8695228695869446
2,"[[107.0, 52.0], [204.0, 52.0], [204.0, 65.0], [107.0, 65.0]]",PEKING UNIVERSITY,0.930989682674408
3,"[[211.0, 46.0], [530.0, 46.0], [530.0, 66.0], [211.0, 66.0]]",信息技术与信息化名家讲坛,0.9350423216819763
4,"[[208.0, 69.0], [531.0, 71.0], [531.0, 85.0], [208.0, 83.0]]",Distinguished Lecture Series on Information Science and Technology,0.9294862151145935
5,"[[45.0, 128.0], [522.0, 128.0], [522.0, 148.0], [45.0, 148.0]]",青年学者如何在信息高科技产业里自主创业创新,0.9375134706497192
6,"[[37.0, 187.0], [335.0, 187.0], [335.0, 201.0], [37.0, 201.0]]",时间：2016年11月10日（星期四）14:30,0.9298064112663269
7,"[[36.0, 215.0], [338.0, 215.0], [338.0, 229.0], [36.0, 229.0]]",地点：北京大学微纳电子学大厦103报告厅,0.9591741561889648
8,"[[35.0, 241.0], [307.0, 242.0], [307.0, 259.0], [35.0, 258.0]]",主办单位：北京大学信息科学技术学院,0.8967142701148987
9,"[[35.0, 270.0], [163.0, 270.0], [163.0, 287.0], [35.0, 287.0]]",特邀报告人：史方,0.9956314563751221
10,"[[35.0, 308.0], [110.0, 308.0], [110.0, 326.0], [35.0, 326.0]]",报告人简介,0.9942782521247864
11,"[[64.0, 349.0], [527.0, 349.0], [527.0, 363.0], [64.0, 363.0]]",史方博士，国际电子材料和半导体器件领域知名专家、创业家，国家“千人计划”特,0.9149290323257446
12,"[[37.0, 380.0], [523.0, 380.0], [523.0, 393.0], [37.0, 393.0]]",聘专家、国家科技重大专项专家组成员、国务院侨务办公室海外专家咨询委员会委员。,0.95599764585495
13,"[[64.0, 415.0], [527.0, 415.0], [527.0, 428.0], [64.0, 428.0]]",本科毕业于浙江大学材料系，之后先后取得斯坦福大学硕士学位和伊利诺伊大学,0.935267984867096
14,"[[38.0, 445.0], [526.0, 445.0], [526.0, 459.0], [38.0, 459.0]]",香槟分校电子材料博士学位。曾供职于英特尔、美光科技等国际五百强企业。从2005,0.9216189384460449
15,"[[37.0, 477.0], [527.0, 477.0], [527.0, 491.0], [37.0, 491.0]]",年1月起，任美光科技战略发展部高级经理，主持美光科技、斯坦福大学和美国能源部,0.9796895384788513
16,"[[37.0, 508.0], [526.0, 508.0], [526.0, 522.0], [37.0, 522.0]]","联合项目""大容量相变存储器（PCRAM）""的研发。2007年1月，回国创办隆智半导体有限",0.9419419765472412
17,"[[37.0, 539.0], [525.0, 539.0], [525.0, 553.0], [37.0, 553.0]]",公司（NantronicsSemiconductor，后被位居世界芯片十五强的智讯公司全资收购），,0.9140651226043701
18,"[[36.0, 570.0], [527.0, 569.0], [527.0, 583.0], [36.0, 584.0]]",任公司总裁和董事会主席。承担包括国家科技重大专项在内的多项省部级以上的重大,0.9321165084838867
19,"[[37.0, 600.0], [526.0, 600.0], [526.0, 614.0], [37.0, 614.0]]",研发和产业化专项任务。曾获中华全国归国华侨联合会自主创新成果奖、中国半导体,0.9368649125099182
20,"[[37.0, 633.0], [526.0, 633.0], [526.0, 647.0], [37.0, 647.0]]",创新产品和技术奖、国务院侨办重点华侨华人创业团队奖、国务院侨办百名华侨华人,0.9316021800041199
21,"[[36.0, 661.0], [174.0, 662.0], [174.0, 679.0], [36.0, 678.0]]",专业人士杰出创业奖等。,0.9165046215057373
