,box,txt,score
0,"[[790.0, 9.0], [1064.0, 9.0], [1064.0, 44.0], [790.0, 44.0]]",信息科学技术学院,0.9084734916687012
1,"[[792.0, 44.0], [956.0, 42.0], [956.0, 60.0], [792.0, 62.0]]",SCHOOLOFELECTRONICS ENGINEERING,0.9436923861503601
2,"[[437.0, 128.0], [623.0, 128.0], [623.0, 213.0], [437.0, 213.0]]",席谈,0.8828399181365967
3,"[[105.0, 144.0], [242.0, 144.0], [242.0, 211.0], [105.0, 211.0]]",信科,0.9821058511734009
4,"[[119.0, 253.0], [696.0, 253.0], [696.0, 338.0], [119.0, 338.0]]",青年学术沙龙,0.8858128190040588
5,"[[716.0, 294.0], [867.0, 294.0], [867.0, 346.0], [716.0, 346.0]]",第五期,0.9984004497528076
6,"[[503.0, 411.0], [1041.0, 411.0], [1041.0, 503.0], [503.0, 503.0]]",软件定义的,0.9084994196891785
7,"[[504.0, 554.0], [1043.0, 562.0], [1042.0, 660.0], [502.0, 652.0]]",云计算系统,0.995225727558136
8,"[[680.0, 739.0], [865.0, 739.0], [865.0, 831.0], [680.0, 831.0]]",时间,0.7856711149215698
9,"[[581.0, 858.0], [979.0, 858.0], [979.0, 911.0], [581.0, 911.0]]",11月11日（周五）,0.9305850863456726
10,"[[696.0, 936.0], [854.0, 936.0], [854.0, 999.0], [696.0, 999.0]]",19:00,0.8170191049575806
11,"[[194.0, 1005.0], [355.0, 1005.0], [355.0, 1063.0], [194.0, 1063.0]]",金鑫,0.9929319620132446
12,"[[703.0, 1120.0], [885.0, 1120.0], [885.0, 1207.0], [703.0, 1207.0]]",地点,0.7806655168533325
13,"[[43.0, 1145.0], [536.0, 1145.0], [536.0, 1185.0], [43.0, 1185.0]]",北京大字计算机字院研,0.8441176414489746
14,"[[41.0, 1203.0], [536.0, 1203.0], [536.0, 1246.0], [41.0, 1246.0]]",究员、博士生导师，研,0.9615761041641235
15,"[[613.0, 1226.0], [986.0, 1226.0], [986.0, 1299.0], [613.0, 1299.0]]",北京大学,0.9538612961769104
16,"[[41.0, 1261.0], [537.0, 1265.0], [536.0, 1308.0], [41.0, 1304.0]]",究方向为系统软件，主,0.9244152307510376
17,"[[709.0, 1311.0], [952.0, 1311.0], [952.0, 1373.0], [709.0, 1373.0]]",教319,0.9264872074127197
18,"[[39.0, 1324.0], [538.0, 1325.0], [538.0, 1368.0], [39.0, 1366.0]]",要包括软件定义数据中,0.9722787737846375
19,"[[41.0, 1382.0], [540.0, 1382.0], [540.0, 1430.0], [41.0, 1430.0]]",心、泛在操作系统、云,0.9405474662780762
20,"[[36.0, 1442.0], [160.0, 1442.0], [160.0, 1494.0], [36.0, 1494.0]]",计算。,0.8375213742256165
