,box,txt,score
0,"[[135.0, 82.0], [270.0, 82.0], [270.0, 117.0], [135.0, 117.0]]",第二期,0.7894845604896545
1,"[[37.0, 139.0], [366.0, 137.0], [367.0, 199.0], [38.0, 201.0]]",知存讲座,0.9081904888153076
2,"[[41.0, 211.0], [366.0, 211.0], [366.0, 239.0], [41.0, 239.0]]",信息科学技术学院,0.9818041324615479
3,"[[63.0, 272.0], [340.0, 272.0], [340.0, 289.0], [63.0, 289.0]]",移动通信网络架构和技术演进,0.9134626388549805
4,"[[84.0, 326.0], [347.0, 327.0], [347.0, 344.0], [84.0, 343.0]]",时间：9月30日（周五）17-18点,0.9259898066520691
5,"[[86.0, 354.0], [316.0, 354.0], [316.0, 371.0], [86.0, 371.0]]",地点：北京大学理教208教室,0.934266984462738
6,"[[99.0, 437.0], [158.0, 435.0], [161.0, 516.0], [102.0, 518.0]]",19,0.6140897870063782
7,"[[175.0, 604.0], [229.0, 604.0], [229.0, 626.0], [175.0, 626.0]]",童飞,0.8966076374053955
8,"[[63.0, 650.0], [358.0, 650.0], [358.0, 663.0], [63.0, 663.0]]",华为公司6级技术专家，云核心网产品线分组网关产,0.903495728969574
9,"[[38.0, 668.0], [360.0, 669.0], [359.0, 684.0], [38.0, 683.0]]",品软件总工，云核心网北研分部首席软件专家。2007年加,0.9340111613273621
10,"[[41.0, 690.0], [358.0, 690.0], [358.0, 703.0], [41.0, 703.0]]",入华为，在分组网关领域具有丰富的产品架构和款件设,0.9262287020683289
11,"[[38.0, 709.0], [358.0, 709.0], [358.0, 722.0], [38.0, 722.0]]",计、研发经验。曾主持高性能网关3/4/5G软件架构演进规,0.9505130648612976
12,"[[38.0, 728.0], [358.0, 728.0], [358.0, 742.0], [38.0, 742.0]]",划、设计和开发，构建5GC可编程用户面软件架构，成功,0.9684538245201111
13,"[[39.0, 746.0], [246.0, 748.0], [246.0, 762.0], [38.0, 760.0]]",支持运营商亿级海量用户大规模商用。,0.9641211032867432
