,box,txt,score
0,"[[93.0, 40.0], [281.0, 42.0], [281.0, 66.0], [92.0, 64.0]]",信息科学技术学院,0.9984885454177856
1,"[[106.0, 81.0], [156.0, 78.0], [158.0, 104.0], [107.0, 107.0]]",成立,0.9948011636734009
2,"[[170.0, 81.0], [207.0, 81.0], [207.0, 104.0], [170.0, 104.0]]",10,0.8825985193252563
3,"[[215.0, 81.0], [265.0, 78.0], [267.0, 104.0], [217.0, 107.0]]",周年,0.9997079372406006
4,"[[30.0, 119.0], [319.0, 119.0], [319.0, 133.0], [30.0, 133.0]]",北京大学信息技术与信息化家进行,0.8814420700073242
5,"[[35.0, 149.0], [310.0, 149.0], [310.0, 159.0], [35.0, 159.0]]",NewResearchDirectionsinIntelligentTransportation,0.9387118816375732
6,"[[110.0, 170.0], [268.0, 172.0], [267.0, 182.0], [110.0, 180.0]]","PreCDr.Oun Wolfioa,Unisesity  iaoisgtChicap",0.7588860988616943
7,"[[111.0, 186.0], [201.0, 186.0], [201.0, 199.0], [111.0, 199.0]]",北京大学理科2号楼2736,0.931181788444519
8,"[[60.0, 210.0], [89.0, 210.0], [89.0, 217.0], [60.0, 217.0]]",Ahstrac,0.9449678659439087
9,"[[59.0, 236.0], [186.0, 236.0], [186.0, 243.0], [59.0, 243.0]]",he1gTusbuttheirimpoctsofarbasbeenrelit,0.72088623046875
10,"[[140.0, 244.0], [228.0, 244.0], [228.0, 251.0], [140.0, 251.0]]",Tbatthesesystensvillsoof,0.83253413438797
11,"[[272.0, 268.0], [290.0, 268.0], [290.0, 275.0], [272.0, 275.0]]",hr Us,0.6661288142204285
12,"[[61.0, 316.0], [85.0, 316.0], [85.0, 323.0], [61.0, 323.0]]",GERTT,0.7873950004577637
